left_wrist_to_left_shoulder_dist,right_wrist_to_right_shoulder_dist,left_wrist_to_left_hip_dist,right_wrist_to_right_hip_dist,left_foot_to_left_hip_dist,right_foot_to_right_hip_dist,left_foot_to_left_shoulder_dist,right_foot_to_right_shoulder_dist,left_foot_to_left_wrist_dist,right_foot_to_right_wrist_dist,left_wrist_to_right_wrist_dist,left_elbow_to_right_elbow_dist,left_knee_to_right_knee_dist,left_foot_to_right_foot_dist,nose_left_to_wrist_dist,nose_right_to_wrist_dist,nose_left_to_foot_dist,nose_right_to_foot_dist,nose_left_to_shoulder_dist,nose_right_to_shoulder_dist,left_foot_knee_hip_angle,right_foot_knee_hip_angle,left_shoulder_hip_knee_angle,right_shoulder_hip_knee_angle,left_elbow_shoulder_hip_angle,right_elbow_shoulder_hip_angle,left_shoulder_elbow_wrist_angle,right_shoulder_elbow_wrist_angle,label
0.47038390646051337,0.4419241473592733,0.5051171831359729,0.45880495688573014,0.5709810488313436,0.27484389246870516,0.6113409792138086,0.25405204602953996,0.49825638486589696,0.18935702792893694,0.17985459842398085,0.1433230276787761,0.4158995280194628,0.6579345547060684,0.5576311762497866,0.4435692324116373,0.8143594909504669,0.2598454249011735,0.21864648465747538,0.040351935459258054,162.71644887008364,169.25695686380868,124.13292552509492,71.28821393169372,113.17684170960757,85.01645620582588,174.54999356134007,170.31743093554567,position_up
0.5780283207412843,0.5144065780416063,0.44731679162049165,0.4535936820847021,0.37257387335679454,0.4096729665325575,0.5137101849486183,0.5393979444787397,0.15990441132697442,0.2875676063800463,0.23409961732473133,0.21105803795766925,0.10559728889132636,0.08115165214444783,0.603673668367628,0.505486871696858,0.5881972598118016,0.5243104697662855,0.18689794023209555,0.016774335485161586,145.93733130182514,128.5905952109588,157.60775320132126,128.28699644996993,16.848142920141484,54.931268870346955,174.20468132209072,172.57855091566492,position_up
0.31016267048881224,0.2717281373039726,0.23594277329274962,0.27818831228620705,0.21391236641007716,0.33830493783352966,0.22715127897498658,0.44716865231409697,0.1211495959712184,0.4231602230027123,0.03731330962626486,0.04614555377138123,0.3324832853348996,0.5405090970773052,0.28244968568429707,0.3191920727712612,0.1734866854661446,0.6275544130327757,0.09686814582309868,0.19758781121268923,169.71640436677376,175.79008505573628,69.50928132413549,162.9430988306519,34.893392697436305,86.32494989886192,156.74223680175226,171.49366164707632,position_up
0.323571460983,0.25388274884274137,0.2807785921419837,0.12922141380957913,0.521848348990365,0.5295444351174001,0.6195570652047258,0.6478683431048362,0.4995705657103308,0.40594825607081736,0.28021086928762434,0.1943664924878716,0.06187804385603996,0.05324978092567659,0.37574416081588885,0.30888411893170387,0.7173524485091258,0.7145879532039238,0.09978011248726766,0.13525071454818816,178.93340416088134,179.2393138787591,176.37250907738178,159.54154565016105,55.52737941329752,16.12752841519539,179.27148120961283,144.9604924427905,position_up
0.3233460846078513,0.3213515059929923,0.2455559902617994,0.19423729822451483,0.48712891359754845,0.41949595045422583,0.6073410456233534,0.5512036451384793,0.5146801675267217,0.3570690328500043,0.09274055097521713,0.06186940662815597,0.08044525858316696,0.11710225836136896,0.36867913358018184,0.32919275822385924,0.7301680321136843,0.6131453574879471,0.13101347236764088,0.10212006199737528,171.57324853023692,166.31202760643092,155.45872611365422,147.33189484386133,43.52773872028587,7.3280548023296594,178.1870160520024,152.7354074111257,position_up
0.3431131778380378,0.3622262795944946,0.06511156627163074,0.10476255362585392,0.3773016816746731,0.4073134850291221,0.6993110452447536,0.7254332382819889,0.36459786686080564,0.3750823063080983,0.26363653466564996,0.21386572458395267,0.12309280765340955,0.1018180876897862,0.3936955133537842,0.4512299265799079,0.7419691507238474,0.7823539560426267,0.06416322562377554,0.1496565730136592,176.6377917690468,175.97691634842934,175.04015900458813,167.4706593472324,7.893874597539206,12.692668095880462,174.01396789960765,170.6375946390304,position_up
0.4775413309065719,0.534321299786901,0.35128856090570915,0.4172562237974413,0.12777123911350186,0.18437749297109077,0.2945189817497349,0.2995202836942729,0.2290196987263298,0.4124526745843731,0.27216549090562225,0.2457495359290124,0.20977576185465358,0.3263698273942802,0.4632619956516394,0.6546718718291538,0.298195344968274,0.5245243937547012,0.045468039933380035,0.23197987747953958,107.91256008889084,57.53569687901487,120.80908506322591,150.66147343844753,41.65818054315189,26.766904668932536,175.15898040680457,178.72068093015133,position_up
0.32685730078080344,0.34781409216917525,0.3307544177461621,0.3497847468485993,0.2058606158514071,0.4145174859134454,0.20936356355451244,0.39411800055660434,0.31861300032029916,0.7410030801300661,0.07733058249034702,0.082906468257003,0.3307002844857978,0.6899363472554184,0.3668830217128825,0.34687670954532984,0.40243907320107797,0.3941401172165762,0.20459224891415648,0.0162762278457399,99.95147986921155,152.46727455490793,68.31290277441308,52.003982561389314,132.81340693342153,74.85506031334154,166.9512125637756,158.61911181863968,position_up
0.2697631734308395,0.11272009642290365,0.28337699790275145,0.22400020859720055,0.36322543966737864,0.2447127248776547,0.4161855405821901,0.38447023333540176,0.46124534753778323,0.4552681012233211,0.47998267682100826,0.3248198301557096,0.17140353090838487,0.21484169116758234,0.32542568101224467,0.189967530592088,0.601254137863828,0.3987041401142296,0.18684911522003056,0.08671040460926924,167.65175508407464,156.54058906263515,153.4806664841363,159.123283754603,88.71526434545491,101.76855032369399,155.6529140260168,140.0010026205485,position_up
0.3049440718921977,0.34684938560594153,0.13416864584766675,0.14662713702753213,0.4391811291663416,0.43897835745832353,0.61516033091816,0.614335016550666,0.4461763292784696,0.46864978238281846,0.035866165225797726,0.010340257501534458,0.018254403094294346,0.03210148057116884,0.3552568657876244,0.379064314771748,0.7107420406524831,0.7059411852189128,0.10485016956063677,0.10426409234466938,173.21435236961935,165.35660057537117,141.96028118130724,124.44946246116906,10.118915191471057,7.253922201692144,160.71786541093783,159.9980088960501,position_up
0.38409160702820105,0.3884252976093945,0.2063505235591461,0.16828289427401535,0.11239446800102484,0.06787135998757617,0.31979724851440106,0.30187072885942606,0.1408703785204134,0.12470729330819502,0.25549971352635786,0.23148113240970464,0.10515252982156328,0.059277903657880104,0.4364296755416391,0.42385404267824,0.34383243198139446,0.31553423422970817,0.09742183016719862,0.10356121968227022,128.02629131016673,43.7240105926928,153.46855245959398,176.20089696434962,23.49371150810242,13.174988014431174,176.56588902448482,179.6646860583719,position_up
0.45001920633594283,0.3890069163317132,0.3623273668572336,0.2999868482460674,0.46824569929859694,0.5710051076948337,0.6119768871042682,0.6752007916584957,0.4686816337581528,0.47959530500613434,0.1842255040937789,0.11523495483295301,0.2152008529202394,0.20409447153902133,0.3953920885147146,0.45564177047916365,0.6040787196852789,0.7986906845936389,0.06495083600224327,0.13322330952928724,156.78600062802772,149.85183973940622,171.54037348392768,177.81971456415584,33.96818031583851,25.11332417258946,157.1884213252966,170.6232834757927,position_up
0.31792623409524434,0.26608223494189487,0.3072420839632265,0.2843007614820688,0.14191384638325363,0.5490617945765695,0.1543584000720521,0.4974213234256987,0.16741429579536626,0.38825283559863283,0.009827605379522117,0.029659143612906644,0.1363790828074226,0.4357081060305362,0.3314419401823752,0.3314570740923326,0.18120739076222755,0.45576852230299064,0.059847059102208625,0.1180588327905228,143.01948717988012,111.43932100735269,49.48937646883403,80.8494852391484,69.53371418851965,94.64724101663921,168.9589506698449,165.9495938637943,position_up
0.2886777274378123,0.3495918002119976,0.2743003801183339,0.2764326269145394,0.5218306962871689,0.49501996900595124,0.5973484350727277,0.5510231640409055,0.44824600218620914,0.22168993396312317,0.10000310347878313,0.03745300557402036,0.29797451581098267,0.6420613779224109,0.37226016935405326,0.3326696914360696,0.7639111422919402,0.5140490751375979,0.19269407625638524,0.08193838610273407,172.65594899503756,163.87707901677422,154.52654184351917,120.75916745426919,86.48819445605044,32.28997927834391,153.3073413373359,154.3842190748084,position_up
0.30849503433136277,0.3422120755047675,0.20119543842383797,0.30380383531127253,0.44356189493055714,0.43988304193338656,0.5887311852104381,0.5264251787225541,0.4925302915219531,0.22253338454332544,0.5042097903478822,0.31550929311829246,0.09159516910293862,0.06197391443529153,0.3087707364426584,0.45375011689247474,0.5476048790076523,0.6095441475637432,0.04765763892568715,0.13627588804052032,168.64497159628047,148.60775367081504,142.8947941989659,98.03542336240889,35.603636115521695,52.51005639132211,179.88716685084856,160.52834963309334,position_up
0.3376523968043792,0.33978904334750704,0.1985546473654493,0.17838930945070502,0.3928023629755725,0.392219772188269,0.5763080944618645,0.5906157000633175,0.4805648277005731,0.4872838513648202,0.010608653401820807,0.03093903291686059,0.013512952046908515,0.027962504267877764,0.3268017381039878,0.31735135667133646,0.6693558323079213,0.66433842416324,0.13188697444406758,0.11731062007429688,170.67569367130216,170.03970014092874,139.4042922584493,133.19925536670772,18.237599250529737,23.04824565676549,152.31381775504263,166.46071048008824,position_up
0.31511917427918373,0.3461257202273315,0.10593037861226949,0.14903201136937033,0.39451007795856585,0.45320252524027743,0.5956782709167063,0.6779711875644265,0.4047872605094194,0.5374690077895355,0.07113249291147149,0.07514253920010495,0.14711132366790852,0.09090387866600672,0.3843998782887558,0.4075633004410656,0.724944371891541,0.7994664909245865,0.151736507051863,0.12680626731042274,164.66830454822664,174.51708623321616,129.9992968330529,133.980959826563,6.6278090269078795,20.455176850774414,163.11501244596516,170.48794050541073,position_up
0.0632412729078511,0.08819243283668857,0.11944890826624643,0.1097090907336809,0.31714858459877004,0.3137211847486339,0.3188513273680838,0.36195307812160427,0.38196403659636713,0.3317479187814178,0.08534428924728146,0.06793491287918572,0.07608184089020963,0.009020079141043042,0.013383459434632946,0.09779968719911385,0.3879559704640635,0.3966916424736818,0.06944551669117015,0.03757165100847059,126.43006822845938,175.3541130501261,41.60815687503661,140.0119797617338,178.5532032007791,90.1976455807239,46.813225362012155,173.37088863270714,position_down
0.03398590387929687,0.16431085727314193,0.08583021871271408,0.22873289327390545,0.17718644312334483,0.3625361586106578,0.23772239541019302,0.3941033734198388,0.26295572866908307,0.27232563546450145,0.24411471992790074,0.15528159116156845,0.2095065804761503,0.47812808759259223,0.09116287999292758,0.2382358056781306,0.19710872415141711,0.38660688103997365,0.08918796160997973,0.12367792508815385,17.512886409246775,109.96939075693047,54.01288952981491,62.61136547587384,71.07674194360003,90.78112785308416,25.853146492735803,149.5413773291159,position_down
0.03398590387929687,0.16431085727314193,0.08583021871271408,0.22873289327390545,0.17718644312334483,0.3625361586106578,0.23772239541019302,0.3941033734198388,0.26295572866908307,0.27232563546450145,0.24411471992790074,0.15528159116156845,0.2095065804761503,0.47812808759259223,0.09116287999292758,0.2382358056781306,0.19710872415141711,0.38660688103997365,0.08918796160997973,0.12367792508815385,17.512886409246775,109.96939075693047,54.01288952981491,62.61136547587384,71.07674194360003,90.78112785308416,25.853146492735803,149.5413773291159,position_down
0.14010539798952182,0.06651832894716063,0.3573083666957074,0.32437464632479135,0.10811688606100965,0.16492913700232045,0.3131384389577668,0.4343245199289582,0.44924999653784375,0.48857796451467994,0.33033813958335745,0.4200305633045903,0.0787319847130494,0.06730757842086636,0.2551138042783215,0.14670046336097697,0.5619177834164705,0.571184444022498,0.2929749434194146,0.20718093753722888,153.41877806702198,173.8705655687682,153.38500178493314,176.87536447307806,53.73274142395366,47.309514636299475,29.03552266649137,3.4872463008605163,position_down
0.08157062746268037,0.057837040652790286,0.11092779445841404,0.11486665652907659,0.4018256160474465,0.46221171405702155,0.39384740532234075,0.5067244162413966,0.4614214025334255,0.5640126396723599,0.08730857213711252,0.09868459393379654,0.02203191182497227,0.08593272472596467,0.09096305481239558,0.09564629858180837,0.44059065677823434,0.47171362746164497,0.059775096163342055,0.038706737210436604,154.40244285901386,170.5107200158032,94.69271151447116,139.3843003030552,22.418101035071736,94.79308403346066,71.46609209752116,94.91779660800366,position_down
0.1660723597767711,0.12387822094503376,0.382120132209378,0.34335389168348,0.2180647922423996,0.17055073339635596,0.2143638449745986,0.21441117147458807,0.2138935101720231,0.18227963602835898,0.15798022702919284,0.16029027717824337,0.08410477894236691,0.164105675108499,0.2890549526558452,0.14944450348514707,0.4324276648795492,0.3107345854942974,0.2236855256220507,0.12222156723857461,170.61728100922673,160.00206008180368,45.02529590612521,43.00000781913115,51.639401463641896,33.77486922430985,63.497726327992865,60.19236591171736,position_down
0.10500568414543285,0.14163548480234328,0.3356524765932287,0.3929677498361853,0.3494493335440049,0.23543564619238075,0.24674703127350975,0.1322063926722824,0.23760470920895893,0.23210798178111144,0.07725329498921421,0.1369254488542136,0.2751902544183388,0.43294273402307365,0.07564031344831476,0.1523384022139045,0.16430136310873014,0.2849912237573486,0.10707837744504822,0.15282665740039675,172.50264705539894,163.23132291637236,48.65523473655242,26.285727860440108,43.561659768608415,113.93816271742726,19.999777166744632,74.45951616936561,position_down
0.1664382291325993,0.10267479596898206,0.28338315188934965,0.22522670768802083,0.36595175791279433,0.3469269650410342,0.41940762649394614,0.36214484295965477,0.3682944729123908,0.3285984574305185,0.087742855336228,0.05569394225543272,0.11091050880005097,0.03195124752096721,0.1529946576056982,0.06573748777459816,0.367955456577769,0.33925655232250623,0.0516994332134745,0.038303843632822826,158.16806182011496,162.82876083937518,107.58694204568218,73.49087456730189,69.18551881898445,41.815697553814715,110.23491947829051,73.9276650531705,position_down
0.10143327322813481,0.13070784128567273,0.2878401778687255,0.21378637522213384,0.5404806828463261,0.48510462084975425,0.6980985989470567,0.5793973177797115,0.7062610693777165,0.49534278651002794,0.18576937461145415,0.19034554914199694,0.049898872066790154,0.0358532002770834,0.22905283554362732,0.303347607494244,0.7997466468130439,0.7656120184758489,0.1431633346301465,0.18784076893755094,128.00962512325668,120.51995759112941,103.51226480965323,85.41807669080237,77.82115554894692,47.92668325217903,82.33364035431471,68.22597307857468,position_down
0.1397597996850512,0.08687313933005218,0.3245287783712323,0.2842945181744636,0.28781151499805163,0.3254144936755333,0.44832738114658033,0.47680502849798495,0.4083325742479498,0.4686139122057778,0.12684324992393634,0.1242774378049264,0.15596056629983646,0.025123643854049277,0.1473228727379298,0.024776284440558127,0.49286816750531165,0.49195548465439143,0.04920911670337334,0.08168200612583791,122.75071417259373,123.70349468971793,135.3383345196485,90.71527529269346,51.31850723814706,16.334332908233332,81.21781043069873,46.00474389621719,position_down
0.1612382185974875,0.04780004346131611,0.2323371848730447,0.24211291823800468,0.2589840369248781,0.1725998903028754,0.3461696764676692,0.37138286317649016,0.24483534584923827,0.34254576621489546,0.28188219315094937,0.30784555868976093,0.1347173222421582,0.17024020031471782,0.3025318039954791,0.10197623110951347,0.5397719379894994,0.4029441147509336,0.22129812739624058,0.13040171447391197,169.2056989865136,170.99970708827087,108.82369925599319,125.93477371059059,22.55875943471837,32.94871752789924,53.81539515919129,24.178511358168983,position_down
0.021088053720191857,0.08736204920332184,0.10057092102580853,0.13855812471386064,0.14261012027200182,0.12054620806856786,0.1095164178320185,0.06940837883742376,0.08859211410705303,0.09157547662063059,0.01568969816245753,0.03593195191660402,0.032264262081040655,0.021153566095320923,0.036197323874979905,0.05007503970774223,0.05376806428963164,0.045494250468785614,0.05646082345923881,0.07713888723129893,55.96412644776519,55.054323170032454,103.62038867127389,74.8626911630793,14.64119241015561,43.660121989398334,17.068725392598765,53.6187517754732,position_down
